Study;Phase;Litter;Tag.color;Treatment;Moment;Aleatorization;Video.Drive;Video.YT;Link.YT;Video.Forms;Day;Part;Observer;Head.down;Interaction;Activity;Sits.with.difficulty;Wags.tail;Total;Analgesia;Times.watched
main;single;614;purple;CF;24;82;CF +24 - Litter 614;614.23;https://youtu.be/tWc4C1vCqSI;5;6;2;1;0;0;0;0;0;0;0;1
main;single;614;purple;CF;24;82;CF +24 - Litter 614;614.23;https://youtu.be/tWc4C1vCqSI;5;6;2;6;0;0;0;0;0;0;0;1
main;single;614;purple;CF;24;82;CF +24 - Litter 614;614.23;https://youtu.be/tWc4C1vCqSI;5;6;2;3;0;0;0;0;1;1;0;1
main;single;614;purple;CF;24;82;CF +24 - Litter 614;614.23;https://youtu.be/tWc4C1vCqSI;5;6;2;4;0;0;0;0;0;0;0;1
main;single;614;purple;CF;24;82;CF +24 - Litter 614;614.23;https://youtu.be/tWc4C1vCqSI;5;6;2;5;0;0;0;0;0;0;0;1
main;single;711;orange;C ;1;83;C +1 - Litter 711;711.12;https://youtu.be/pSle61IKfeU;6;6;2;2;1;1;1;1;1;5;1;1
main;single;711;orange;C ;1;83;C +1 - Litter 711;711.12;https://youtu.be/pSle61IKfeU;6;6;2;1;1;1;1;1;1;5;1;1
main;single;711;orange;C ;1;83;C +1 - Litter 711;711.12;https://youtu.be/pSle61IKfeU;6;6;2;6;1;1;1;1;1;5;1;1
main;single;711;orange;C ;1;83;C +1 - Litter 711;711.12;https://youtu.be/pSle61IKfeU;6;6;2;3;1;1;1;1;1;5;1;1
main;single;711;orange;C ;1;83;C +1 - Litter 711;711.12;https://youtu.be/pSle61IKfeU;6;6;2;4;1;1;1;1;1;5;1;1
main;single;711;orange;C ;1;83;C +1 - Litter 711;711.12;https://youtu.be/pSle61IKfeU;6;6;2;5;1;1;1;1;1;5;1;2
main;single;202;yellow;C ;-24;84;C -24 - Litter 202;202.11;https://youtu.be/o_Q40l0tVSQ;7;6;2;2;0;0;0;1;1;2;0;1
main;single;202;yellow;C ;-24;84;C -24 - Litter 202;202.11;https://youtu.be/o_Q40l0tVSQ;7;6;2;1;0;0;0;0;1;1;0;1
main;single;202;yellow;C ;-24;84;C -24 - Litter 202;202.11;https://youtu.be/o_Q40l0tVSQ;7;6;2;6;0;0;1;1;1;3;1;1
main;single;202;yellow;C ;-24;84;C -24 - Litter 202;202.11;https://youtu.be/o_Q40l0tVSQ;7;6;2;3;1;0;0;0;1;2;0;1
main;single;202;yellow;C ;-24;84;C -24 - Litter 202;202.11;https://youtu.be/o_Q40l0tVSQ;7;6;2;4;0;0;0;0;1;1;0;1
main;single;202;yellow;C ;-24;84;C -24 - Litter 202;202.11;https://youtu.be/o_Q40l0tVSQ;7;6;2;5;0;0;0;0;1;1;0;2
main;single;411;orange;CF;1;85;CF +1 - Litter 411;411.22;https://youtu.be/pMftAqIOx8A;1;7;1;2;1;1;1;0;0;3;1;1
main;single;411;orange;CF;1;85;CF +1 - Litter 411;411.22;https://youtu.be/pMftAqIOx8A;1;7;1;1;1;1;1;0;0;3;1;1
main;single;411;orange;CF;1;85;CF +1 - Litter 411;411.22;https://youtu.be/pMftAqIOx8A;1;7;1;6;1;1;1;0;0;3;1;1
main;single;411;orange;CF;1;85;CF +1 - Litter 411;411.22;https://youtu.be/pMftAqIOx8A;1;7;1;3;1;0;0;0;0;1;0;1
main;single;411;orange;CF;1;85;CF +1 - Litter 411;411.22;https://youtu.be/pMftAqIOx8A;1;7;1;4;1;0;0;0;0;1;0;1
main;single;411;orange;CF;1;85;CF +1 - Litter 411;411.22;https://youtu.be/pMftAqIOx8A;1;7;1;5;1;1;0;0;0;2;0;3
main;single;804;purple;C ;1;86;C +1 - Litter 804;804.12;https://youtu.be/jERCmwbf8j4;2;7;1;2;1;1;1;1;0;4;1;1
main;single;804;purple;C ;1;86;C +1 - Litter 804;804.12;https://youtu.be/jERCmwbf8j4;2;7;1;1;1;1;1;1;0;4;1;2
main;single;804;purple;C ;1;86;C +1 - Litter 804;804.12;https://youtu.be/jERCmwbf8j4;2;7;1;6;1;1;1;1;0;4;1;1
main;single;804;purple;C ;1;86;C +1 - Litter 804;804.12;https://youtu.be/jERCmwbf8j4;2;7;1;3;1;1;1;1;0;4;1;1
main;single;804;purple;C ;1;86;C +1 - Litter 804;804.12;https://youtu.be/jERCmwbf8j4;2;7;1;4;1;1;1;1;0;4;1;1
main;single;804;purple;C ;1;86;C +1 - Litter 804;804.12;https://youtu.be/jERCmwbf8j4;2;7;1;5;1;0;1;1;0;3;1;2
main;single;312;yellow;C ;1;87;C +1 - Litter 312;312.12;https://youtu.be/eYJ9uQvpMew;3;7;1;2;0;0;0;0;0;0;0;1
main;single;312;yellow;C ;1;87;C +1 - Litter 312;312.12;https://youtu.be/eYJ9uQvpMew;3;7;1;1;1;1;1;0;0;3;1;1
main;single;312;yellow;C ;1;87;C +1 - Litter 312;312.12;https://youtu.be/eYJ9uQvpMew;3;7;1;6;1;1;1;0;0;3;1;1
main;single;312;yellow;C ;1;87;C +1 - Litter 312;312.12;https://youtu.be/eYJ9uQvpMew;3;7;1;3;1;1;1;0;0;3;1;1
main;single;312;yellow;C ;1;87;C +1 - Litter 312;312.12;https://youtu.be/eYJ9uQvpMew;3;7;1;4;0;0;0;0;0;0;0;1
main;single;312;yellow;C ;1;87;C +1 - Litter 312;312.12;https://youtu.be/eYJ9uQvpMew;3;7;1;5;1;1;1;0;0;3;1;2
main;single;616;yellow;CF;-24;88;CF -24 - Litter 616;616.21;https://youtu.be/zG960hfB-Yw;4;7;1;2;0;0;0;1;1;2;0;1
main;single;616;yellow;CF;-24;88;CF -24 - Litter 616;616.21;https://youtu.be/zG960hfB-Yw;4;7;1;1;0;0;0;0;1;1;0;1
main;single;616;yellow;CF;-24;88;CF -24 - Litter 616;616.21;https://youtu.be/zG960hfB-Yw;4;7;1;6;0;0;0;1;1;2;0;1
main;single;616;yellow;CF;-24;88;CF -24 - Litter 616;616.21;https://youtu.be/zG960hfB-Yw;4;7;1;3;0;0;0;0;1;1;0;1
main;single;616;yellow;CF;-24;88;CF -24 - Litter 616;616.21;https://youtu.be/zG960hfB-Yw;4;7;1;4;0;0;0;0;1;1;0;1
main;single;616;yellow;CF;-24;88;CF -24 - Litter 616;616.21;https://youtu.be/zG960hfB-Yw;4;7;1;5;0;0;0;0;1;1;0;2
main;single;306;yellow;CF;-24;89;CF -24 - Litter 306;306.21;https://youtu.be/kks3asQ2oTc;5;7;1;2;0;0;0;0;0;0;0;1
main;single;306;yellow;CF;-24;89;CF -24 - Litter 306;306.21;https://youtu.be/kks3asQ2oTc;5;7;1;1;0;0;0;1;0;1;0;1
main;single;306;yellow;CF;-24;89;CF -24 - Litter 306;306.21;https://youtu.be/kks3asQ2oTc;5;7;1;6;0;0;1;0;0;1;0;2
main;single;306;yellow;CF;-24;89;CF -24 - Litter 306;306.21;https://youtu.be/kks3asQ2oTc;5;7;1;3;0;0;0;0;0;0;0;1
main;single;306;yellow;CF;-24;89;CF -24 - Litter 306;306.21;https://youtu.be/kks3asQ2oTc;5;7;1;4;0;0;0;1;0;1;0;1
main;single;306;yellow;CF;-24;89;CF -24 - Litter 306;306.21;https://youtu.be/kks3asQ2oTc;5;7;1;5;0;0;0;1;0;1;0;3
main;single;408;orange;C ;1;90;C +1 - Litter 408;408.12;https://youtu.be/5vToEy6qzqw;6;7;1;2;0;0;0;1;0;1;0;1
main;single;408;orange;C ;1;90;C +1 - Litter 408;408.12;https://youtu.be/5vToEy6qzqw;6;7;1;1;1;1;1;1;0;4;1;2
main;single;408;orange;C ;1;90;C +1 - Litter 408;408.12;https://youtu.be/5vToEy6qzqw;6;7;1;6;0;0;1;1;0;2;0;1
main;single;408;orange;C ;1;90;C +1 - Litter 408;408.12;https://youtu.be/5vToEy6qzqw;6;7;1;3;0;1;1;0;0;2;0;1
main;single;408;orange;C ;1;90;C +1 - Litter 408;408.12;https://youtu.be/5vToEy6qzqw;6;7;1;4;0;1;1;1;0;3;1;1
main;single;408;orange;C ;1;90;C +1 - Litter 408;408.12;https://youtu.be/5vToEy6qzqw;6;7;1;5;0;0;0;0;0;0;0;1
main;single;407;orange;CF;1;91;CF +1 - Litter 407;407.22;https://youtu.be/KUhhbewNkMk;7;7;1;2;1;0;0;0;1;2;0;1
main;single;407;orange;CF;1;91;CF +1 - Litter 407;407.22;https://youtu.be/KUhhbewNkMk;7;7;1;1;1;1;1;0;1;4;1;1
main;single;407;orange;CF;1;91;CF +1 - Litter 407;407.22;https://youtu.be/KUhhbewNkMk;7;7;1;6;1;1;1;0;1;4;1;1
main;single;407;orange;CF;1;91;CF +1 - Litter 407;407.22;https://youtu.be/KUhhbewNkMk;7;7;1;3;1;1;0;0;1;3;1;1
main;single;407;orange;CF;1;91;CF +1 - Litter 407;407.22;https://youtu.be/KUhhbewNkMk;7;7;1;4;1;0;0;0;1;2;0;1
main;single;407;orange;CF;1;91;CF +1 - Litter 407;407.22;https://youtu.be/KUhhbewNkMk;7;7;1;5;1;0;0;0;1;2;0;2
main;single;411;orange;CF;-24;92;CF -24 - Litter 411;411.21;https://youtu.be/SwKpsqfd1Gs;1;7;2;2;0;0;0;1;1;2;0;1
main;single;411;orange;CF;-24;92;CF -24 - Litter 411;411.21;https://youtu.be/SwKpsqfd1Gs;1;7;2;1;0;0;0;1;1;2;0;2
main;single;411;orange;CF;-24;92;CF -24 - Litter 411;411.21;https://youtu.be/SwKpsqfd1Gs;1;7;2;6;0;0;0;1;1;2;0;1
main;single;411;orange;CF;-24;92;CF -24 - Litter 411;411.21;https://youtu.be/SwKpsqfd1Gs;1;7;2;3;0;0;0;0;1;1;0;1
main;single;411;orange;CF;-24;92;CF -24 - Litter 411;411.21;https://youtu.be/SwKpsqfd1Gs;1;7;2;4;0;0;0;0;1;1;0;1
main;single;411;orange;CF;-24;92;CF -24 - Litter 411;411.21;https://youtu.be/SwKpsqfd1Gs;1;7;2;5;0;0;0;0;1;1;0;1
main;single;616;yellow;CF;24;93;CF +24 - Litter 616;616.23;https://youtu.be/b9rUh1i86p8;2;7;2;2;0;0;0;1;1;2;0;1
main;single;616;yellow;CF;24;93;CF +24 - Litter 616;616.23;https://youtu.be/b9rUh1i86p8;2;7;2;1;0;0;0;0;1;1;0;1
main;single;616;yellow;CF;24;93;CF +24 - Litter 616;616.23;https://youtu.be/b9rUh1i86p8;2;7;2;6;0;0;0;1;1;2;0;1
main;single;616;yellow;CF;24;93;CF +24 - Litter 616;616.23;https://youtu.be/b9rUh1i86p8;2;7;2;3;0;0;0;0;1;1;0;1
main;single;616;yellow;CF;24;93;CF +24 - Litter 616;616.23;https://youtu.be/b9rUh1i86p8;2;7;2;4;0;0;0;0;1;1;0;1
main;single;616;yellow;CF;24;93;CF +24 - Litter 616;616.23;https://youtu.be/b9rUh1i86p8;2;7;2;5;0;0;0;0;1;1;0;1
main;single;807;yellow;C ;1;94;C +1 - Litter 807;807.12;https://youtu.be/2oxFdFnZ2go;3;7;2;2;1;1;1;1;1;5;1;1
main;single;807;yellow;C ;1;94;C +1 - Litter 807;807.12;https://youtu.be/2oxFdFnZ2go;3;7;2;1;1;1;1;1;0;4;1;1
main;single;807;yellow;C ;1;94;C +1 - Litter 807;807.12;https://youtu.be/2oxFdFnZ2go;3;7;2;6;1;1;1;1;0;4;1;1
main;single;807;yellow;C ;1;94;C +1 - Litter 807;807.12;https://youtu.be/2oxFdFnZ2go;3;7;2;3;0;0;0;1;1;2;0;1
main;single;807;yellow;C ;1;94;C +1 - Litter 807;807.12;https://youtu.be/2oxFdFnZ2go;3;7;2;4;1;0;0;1;1;3;1;1
main;single;807;yellow;C ;1;94;C +1 - Litter 807;807.12;https://youtu.be/2oxFdFnZ2go;3;7;2;5;1;1;1;1;1;5;1;2
main;single;306;yellow;CF;1;95;CF +1 - Litter 306;306.22;https://youtu.be/N_dzSwaPnZQ;4;7;2;2;0;0;0;0;1;1;0;2
main;single;306;yellow;CF;1;95;CF +1 - Litter 306;306.22;https://youtu.be/N_dzSwaPnZQ;4;7;2;1;1;1;1;0;1;4;1;2
main;single;306;yellow;CF;1;95;CF +1 - Litter 306;306.22;https://youtu.be/N_dzSwaPnZQ;4;7;2;6;0;1;1;0;1;3;1;1
main;single;306;yellow;CF;1;95;CF +1 - Litter 306;306.22;https://youtu.be/N_dzSwaPnZQ;4;7;2;3;1;0;0;0;1;2;0;2
main;single;306;yellow;CF;1;95;CF +1 - Litter 306;306.22;https://youtu.be/N_dzSwaPnZQ;4;7;2;4;0;0;0;0;1;1;0;1
main;single;306;yellow;CF;1;95;CF +1 - Litter 306;306.22;https://youtu.be/N_dzSwaPnZQ;4;7;2;5;0;1;0;0;1;2;0;4
main;single;904;purple;C ;-24;96;C -24 - Litter 904;904.11;https://youtu.be/Er2rpztYTnA;5;7;2;2;0;0;0;0;0;0;0;2
main;single;904;purple;C ;-24;96;C -24 - Litter 904;904.11;https://youtu.be/Er2rpztYTnA;5;7;2;1;0;0;0;0;1;1;0;1
main;single;904;purple;C ;-24;96;C -24 - Litter 904;904.11;https://youtu.be/Er2rpztYTnA;5;7;2;6;0;0;0;0;0;0;0;1
main;single;904;purple;C ;-24;96;C -24 - Litter 904;904.11;https://youtu.be/Er2rpztYTnA;5;7;2;3;0;0;0;0;0;0;0;2
main;single;904;purple;C ;-24;96;C -24 - Litter 904;904.11;https://youtu.be/Er2rpztYTnA;5;7;2;4;0;0;0;0;0;0;0;1
main;single;904;purple;C ;-24;96;C -24 - Litter 904;904.11;https://youtu.be/Er2rpztYTnA;5;7;2;5;0;0;0;0;0;0;0;6
main;single;412;green;CF;1;97;CF +1 - Litter 412;412.22;https://youtu.be/T98NcDBZNyQ;6;7;2;2;1;1;0;0;1;3;1;1
main;single;412;green;CF;1;97;CF +1 - Litter 412;412.22;https://youtu.be/T98NcDBZNyQ;6;7;2;1;1;1;1;0;1;4;1;1
main;single;412;green;CF;1;97;CF +1 - Litter 412;412.22;https://youtu.be/T98NcDBZNyQ;6;7;2;6;0;0;0;0;1;1;0;1
main;single;412;green;CF;1;97;CF +1 - Litter 412;412.22;https://youtu.be/T98NcDBZNyQ;6;7;2;3;1;1;0;0;1;3;1;1
main;single;412;green;CF;1;97;CF +1 - Litter 412;412.22;https://youtu.be/T98NcDBZNyQ;6;7;2;4;1;1;0;1;1;4;1;1
main;single;412;green;CF;1;97;CF +1 - Litter 412;412.22;https://youtu.be/T98NcDBZNyQ;6;7;2;5;1;1;1;0;1;4;1;3
main;single;710;yellow;CF;1;98;CF +1 - Litter 710;710.22;https://youtu.be/et5CpROc0Fo;7;7;2;2;1;0;0;0;1;2;0;1
main;single;710;yellow;CF;1;98;CF +1 - Litter 710;710.22;https://youtu.be/et5CpROc0Fo;7;7;2;1;1;1;1;0;0;3;1;1
main;single;710;yellow;CF;1;98;CF +1 - Litter 710;710.22;https://youtu.be/et5CpROc0Fo;7;7;2;6;0;1;1;0;0;2;0;2
main;single;710;yellow;CF;1;98;CF +1 - Litter 710;710.22;https://youtu.be/et5CpROc0Fo;7;7;2;3;1;1;0;0;0;2;0;1
main;single;710;yellow;CF;1;98;CF +1 - Litter 710;710.22;https://youtu.be/et5CpROc0Fo;7;7;2;4;0;0;0;0;0;0;0;1
main;single;710;yellow;CF;1;98;CF +1 - Litter 710;710.22;https://youtu.be/et5CpROc0Fo;7;7;2;5;1;1;1;0;0;3;1;2
main;single;306;yellow;CF;24;99;CF +24 - Litter 306;306.23;https://youtu.be/iHtMkGDKcio;1;8;1;2;0;0;0;0;1;1;0;1
main;single;306;yellow;CF;24;99;CF +24 - Litter 306;306.23;https://youtu.be/iHtMkGDKcio;1;8;1;1;0;0;0;0;1;1;0;1
main;single;306;yellow;CF;24;99;CF +24 - Litter 306;306.23;https://youtu.be/iHtMkGDKcio;1;8;1;6;0;0;1;1;1;3;1;1
main;single;306;yellow;CF;24;99;CF +24 - Litter 306;306.23;https://youtu.be/iHtMkGDKcio;1;8;1;3;0;0;0;0;1;1;0;1
main;single;306;yellow;CF;24;99;CF +24 - Litter 306;306.23;https://youtu.be/iHtMkGDKcio;1;8;1;4;0;0;0;0;0;0;0;1
main;single;306;yellow;CF;24;99;CF +24 - Litter 306;306.23;https://youtu.be/iHtMkGDKcio;1;8;1;5;0;0;0;0;1;1;0;1
main;single;105;green;C ;1;100;C +1 - Litter 105;105.12;https://youtu.be/Pkao91znlF0;2;8;1;2;1;0;1;0;0;2;0;1
main;single;105;green;C ;1;100;C +1 - Litter 105;105.12;https://youtu.be/Pkao91znlF0;2;8;1;1;1;1;1;0;0;3;1;2
main;single;105;green;C ;1;100;C +1 - Litter 105;105.12;https://youtu.be/Pkao91znlF0;2;8;1;6;0;1;1;0;0;2;0;1
main;single;105;green;C ;1;100;C +1 - Litter 105;105.12;https://youtu.be/Pkao91znlF0;2;8;1;3;1;1;1;0;0;3;1;1
main;single;105;green;C ;1;100;C +1 - Litter 105;105.12;https://youtu.be/Pkao91znlF0;2;8;1;4;1;0;0;1;0;2;0;1
main;single;105;green;C ;1;100;C +1 - Litter 105;105.12;https://youtu.be/Pkao91znlF0;2;8;1;5;1;1;1;0;0;3;1;2
main;single;103;green;CF;1;101;CF +1 - Litter 103;103.22;https://youtu.be/D-V99nU7SOQ;3;8;1;2;1;0;1;1;0;3;1;1
main;single;103;green;CF;1;101;CF +1 - Litter 103;103.22;https://youtu.be/D-V99nU7SOQ;3;8;1;1;0;1;1;1;0;3;1;1
main;single;103;green;CF;1;101;CF +1 - Litter 103;103.22;https://youtu.be/D-V99nU7SOQ;3;8;1;6;0;1;1;1;0;3;1;1
main;single;103;green;CF;1;101;CF +1 - Litter 103;103.22;https://youtu.be/D-V99nU7SOQ;3;8;1;3;0;0;0;0;0;0;0;1
main;single;103;green;CF;1;101;CF +1 - Litter 103;103.22;https://youtu.be/D-V99nU7SOQ;3;8;1;4;1;0;0;1;0;2;0;1
main;single;103;green;CF;1;101;CF +1 - Litter 103;103.22;https://youtu.be/D-V99nU7SOQ;3;8;1;5;1;1;1;0;0;3;1;2
main;single;108;yellow;CF;-24;102;CF -24 - Litter 108;108.21;https://youtu.be/Igme4chi5JA;4;8;1;2;0;0;0;0;1;1;0;1
main;single;108;yellow;CF;-24;102;CF -24 - Litter 108;108.21;https://youtu.be/Igme4chi5JA;4;8;1;1;0;0;0;0;1;1;0;1
main;single;108;yellow;CF;-24;102;CF -24 - Litter 108;108.21;https://youtu.be/Igme4chi5JA;4;8;1;6;0;0;0;0;0;0;0;1
main;single;108;yellow;CF;-24;102;CF -24 - Litter 108;108.21;https://youtu.be/Igme4chi5JA;4;8;1;3;0;0;0;0;1;1;0;1
main;single;108;yellow;CF;-24;102;CF -24 - Litter 108;108.21;https://youtu.be/Igme4chi5JA;4;8;1;4;0;0;0;0;1;1;0;1
main;single;108;yellow;CF;-24;102;CF -24 - Litter 108;108.21;https://youtu.be/Igme4chi5JA;4;8;1;5;0;0;0;0;1;1;0;1
main;single;501;orange;CF;24;103;CF +24 - Litter 501;501.23;https://youtu.be/m4QwGImP8zU;5;8;1;2;0;0;0;0;1;1;0;1
main;single;501;orange;CF;24;103;CF +24 - Litter 501;501.23;https://youtu.be/m4QwGImP8zU;5;8;1;1;0;0;0;0;1;1;0;1
main;single;501;orange;CF;24;103;CF +24 - Litter 501;501.23;https://youtu.be/m4QwGImP8zU;5;8;1;6;0;0;0;0;1;1;0;1
main;single;501;orange;CF;24;103;CF +24 - Litter 501;501.23;https://youtu.be/m4QwGImP8zU;5;8;1;3;0;0;0;0;1;1;0;1
main;single;501;orange;CF;24;103;CF +24 - Litter 501;501.23;https://youtu.be/m4QwGImP8zU;5;8;1;4;0;0;0;0;1;1;0;1
main;single;501;orange;CF;24;103;CF +24 - Litter 501;501.23;https://youtu.be/m4QwGImP8zU;5;8;1;5;0;0;0;0;1;1;0;1
main;single;201;orange;CF;24;104;CF +24 - Litter 201;201.23;https://youtu.be/HD0TyvRpOrw;6;8;1;2;1;1;1;1;1;5;1;1
main;single;201;orange;CF;24;104;CF +24 - Litter 201;201.23;https://youtu.be/HD0TyvRpOrw;6;8;1;1;1;1;1;0;1;4;1;2
main;single;201;orange;CF;24;104;CF +24 - Litter 201;201.23;https://youtu.be/HD0TyvRpOrw;6;8;1;6;1;1;1;1;1;5;1;1
main;single;201;orange;CF;24;104;CF +24 - Litter 201;201.23;https://youtu.be/HD0TyvRpOrw;6;8;1;3;1;0;0;0;1;2;0;1
main;single;201;orange;CF;24;104;CF +24 - Litter 201;201.23;https://youtu.be/HD0TyvRpOrw;6;8;1;4;1;0;0;1;1;3;1;1
main;single;201;orange;CF;24;104;CF +24 - Litter 201;201.23;https://youtu.be/HD0TyvRpOrw;6;8;1;5;1;0;1;0;1;3;1;2
main;single;205;yellow;C ;1;105;C +1 - Litter 205;205.12;https://youtu.be/5b7E_WbI2-E;7;8;1;2;0;0;1;1;0;2;0;1
main;single;205;yellow;C ;1;105;C +1 - Litter 205;205.12;https://youtu.be/5b7E_WbI2-E;7;8;1;1;1;1;1;1;0;4;1;1
main;single;205;yellow;C ;1;105;C +1 - Litter 205;205.12;https://youtu.be/5b7E_WbI2-E;7;8;1;6;1;1;1;1;0;4;1;1
main;single;205;yellow;C ;1;105;C +1 - Litter 205;205.12;https://youtu.be/5b7E_WbI2-E;7;8;1;3;1;0;1;1;0;3;1;1
main;single;205;yellow;C ;1;105;C +1 - Litter 205;205.12;https://youtu.be/5b7E_WbI2-E;7;8;1;4;0;1;1;1;0;3;1;1
main;single;205;yellow;C ;1;105;C +1 - Litter 205;205.12;https://youtu.be/5b7E_WbI2-E;7;8;1;5;0;1;1;1;0;3;1;2
main;single;614;purple;CF;1;106;CF +1 - Litter 614;614.22;https://youtu.be/laQ-nHyLsP0;1;8;2;2;1;1;1;0;0;3;1;1
main;single;614;purple;CF;1;106;CF +1 - Litter 614;614.22;https://youtu.be/laQ-nHyLsP0;1;8;2;1;1;1;1;0;1;4;1;1
main;single;614;purple;CF;1;106;CF +1 - Litter 614;614.22;https://youtu.be/laQ-nHyLsP0;1;8;2;6;1;1;1;0;1;4;1;1
main;single;614;purple;CF;1;106;CF +1 - Litter 614;614.22;https://youtu.be/laQ-nHyLsP0;1;8;2;3;1;1;0;0;1;3;1;1
main;single;614;purple;CF;1;106;CF +1 - Litter 614;614.22;https://youtu.be/laQ-nHyLsP0;1;8;2;4;1;1;0;0;1;3;1;1
main;single;614;purple;CF;1;106;CF +1 - Litter 614;614.22;https://youtu.be/laQ-nHyLsP0;1;8;2;5;1;1;1;0;1;4;1;1
main;single;607;green;CF;1;107;CF +1 - Litter 607;607.22;https://youtu.be/Jnt7RhejLXc;2;8;2;2;0;0;0;0;0;0;0;1
main;single;607;green;CF;1;107;CF +1 - Litter 607;607.22;https://youtu.be/Jnt7RhejLXc;2;8;2;1;0;1;1;1;0;3;1;2
main;single;607;green;CF;1;107;CF +1 - Litter 607;607.22;https://youtu.be/Jnt7RhejLXc;2;8;2;6;0;0;0;0;0;0;0;1
main;single;607;green;CF;1;107;CF +1 - Litter 607;607.22;https://youtu.be/Jnt7RhejLXc;2;8;2;3;0;0;0;0;1;1;0;1
main;single;607;green;CF;1;107;CF +1 - Litter 607;607.22;https://youtu.be/Jnt7RhejLXc;2;8;2;4;0;0;0;0;0;0;0;1
main;single;607;green;CF;1;107;CF +1 - Litter 607;607.22;https://youtu.be/Jnt7RhejLXc;2;8;2;5;0;0;0;1;0;1;0;2
main;single;809;green;CF;24;108;CF +24 - Litter 809;809.23;https://youtu.be/2X0UWxk9aU4;3;8;2;2;0;0;0;0;1;1;0;1
main;single;809;green;CF;24;108;CF +24 - Litter 809;809.23;https://youtu.be/2X0UWxk9aU4;3;8;2;1;0;0;0;0;1;1;0;1
main;single;809;green;CF;24;108;CF +24 - Litter 809;809.23;https://youtu.be/2X0UWxk9aU4;3;8;2;6;0;0;0;0;1;1;0;1
main;single;809;green;CF;24;108;CF +24 - Litter 809;809.23;https://youtu.be/2X0UWxk9aU4;3;8;2;3;0;0;0;0;1;1;0;1
main;single;809;green;CF;24;108;CF +24 - Litter 809;809.23;https://youtu.be/2X0UWxk9aU4;3;8;2;4;0;0;0;0;1;1;0;1
main;single;809;green;CF;24;108;CF +24 - Litter 809;809.23;https://youtu.be/2X0UWxk9aU4;3;8;2;5;0;0;0;0;1;1;0;1
main;single;307;orange;C ;24;109;C +24 - Litter 307;307.13;https://youtu.be/rvMRCAnDvqo;4;8;2;2;0;0;0;0;1;1;0;1
main;single;307;orange;C ;24;109;C +24 - Litter 307;307.13;https://youtu.be/rvMRCAnDvqo;4;8;2;1;0;1;1;0;1;3;1;2
main;single;307;orange;C ;24;109;C +24 - Litter 307;307.13;https://youtu.be/rvMRCAnDvqo;4;8;2;6;0;0;0;0;1;1;0;1
main;single;307;orange;C ;24;109;C +24 - Litter 307;307.13;https://youtu.be/rvMRCAnDvqo;4;8;2;3;1;1;1;0;1;4;1;1
main;single;307;orange;C ;24;109;C +24 - Litter 307;307.13;https://youtu.be/rvMRCAnDvqo;4;8;2;4;0;0;0;0;1;1;0;1
main;single;307;orange;C ;24;109;C +24 - Litter 307;307.13;https://youtu.be/rvMRCAnDvqo;4;8;2;5;0;0;0;0;1;1;0;2
main;single;511;green;C ;24;110;C +24 - Litter 511;511.13;https://youtu.be/CUcSpk-D-xg;5;8;2;2;0;0;0;0;0;0;0;1
main;single;511;green;C ;24;110;C +24 - Litter 511;511.13;https://youtu.be/CUcSpk-D-xg;5;8;2;1;0;0;0;0;0;0;0;1
main;single;511;green;C ;24;110;C +24 - Litter 511;511.13;https://youtu.be/CUcSpk-D-xg;5;8;2;6;0;0;0;0;0;0;0;1
main;single;511;green;C ;24;110;C +24 - Litter 511;511.13;https://youtu.be/CUcSpk-D-xg;5;8;2;3;0;0;0;0;1;1;0;1
main;single;511;green;C ;24;110;C +24 - Litter 511;511.13;https://youtu.be/CUcSpk-D-xg;5;8;2;4;0;0;0;0;0;0;0;1
main;single;511;green;C ;24;110;C +24 - Litter 511;511.13;https://youtu.be/CUcSpk-D-xg;5;8;2;5;0;0;0;1;0;1;0;1
main;single;203;yellow;CF;1;111;CF +1 - Litter 203;203.22;https://youtu.be/e8Z-LbR11Sk;6;8;2;2;0;0;0;0;0;0;0;1
main;single;203;yellow;CF;1;111;CF +1 - Litter 203;203.22;https://youtu.be/e8Z-LbR11Sk;6;8;2;1;0;0;0;0;0;0;0;1
main;single;203;yellow;CF;1;111;CF +1 - Litter 203;203.22;https://youtu.be/e8Z-LbR11Sk;6;8;2;6;0;0;1;1;0;2;0;2
main;single;203;yellow;CF;1;111;CF +1 - Litter 203;203.22;https://youtu.be/e8Z-LbR11Sk;6;8;2;3;0;0;0;0;0;0;0;2
main;single;203;yellow;CF;1;111;CF +1 - Litter 203;203.22;https://youtu.be/e8Z-LbR11Sk;6;8;2;4;0;0;0;0;0;0;0;1
main;single;203;yellow;CF;1;111;CF +1 - Litter 203;203.22;https://youtu.be/e8Z-LbR11Sk;6;8;2;5;0;0;0;0;0;0;0;1
main;single;807;yellow;C ;24;112;C +24 - Litter 807;807.13;https://youtu.be/VC4i3r-tGqg;7;8;2;2;0;0;0;0;0;0;0;1
main;single;807;yellow;C ;24;112;C +24 - Litter 807;807.13;https://youtu.be/VC4i3r-tGqg;7;8;2;1;0;0;0;0;0;0;0;1
main;single;807;yellow;C ;24;112;C +24 - Litter 807;807.13;https://youtu.be/VC4i3r-tGqg;7;8;2;6;0;0;0;1;0;1;0;1
main;single;807;yellow;C ;24;112;C +24 - Litter 807;807.13;https://youtu.be/VC4i3r-tGqg;7;8;2;3;0;0;0;0;1;1;0;1
